iterations,pi_aprox,difference
963,3.140187025070,0.001406
964,3.178423166275,-0.036831
965,3.216580390930,-0.074988
966,3.118012428284,0.023580
967,3.089968919754,0.051624
968,3.165289163589,-0.023697
969,3.162022590637,-0.020430
970,3.129896879196,0.011696
971,3.019567489624,0.122025
972,3.111111164093,0.030481
973,3.107913732529,0.033679
974,3.182751655579,-0.041159
975,3.232820510864,-0.091228
976,3.176229476929,-0.034637
977,3.119754314423,0.021838
978,3.116564512253,0.025028
979,3.219611883163,-0.078019
980,3.159183740616,-0.017591
981,3.107033729553,0.034559
982,3.128309488297,0.013283
983,3.263479232788,-0.121887
984,3.105690956116,0.035902
985,3.200000047684,-0.058407
986,3.131845951080,0.009747
987,3.116514682770,0.025078
988,3.129554748535,0.012038
989,3.259858369827,-0.118266
990,3.139394044876,0.002199
991,3.136225938797,0.005367
992,3.157258033752,-0.015665
993,3.137965679169,0.003627
994,3.114688158035,0.026904
995,3.147738695145,-0.006146
996,3.148594379425,-0.007002
997,3.109328031540,0.032265
998,3.126252412796,0.015340
999,3.119119167328,0.022473
1000,3.155999898911,-0.014407
1001,3.124875068665,0.016718
1002,3.125748395920,0.015844
1003,3.162512540817,-0.020920
1004,3.179282903671,-0.037690
1005,3.192039728165,-0.050447
1006,3.220675945282,-0.079083
1007,3.122144937515,0.019448
1008,3.186507940292,-0.044915
1009,3.155599594116,-0.014007
1010,3.136633634567,0.004959
1011,3.113748788834,0.027844
1012,3.110671997070,0.030921
1013,3.166831254959,-0.025239
1014,3.112426042557,0.029167
1015,3.129064083099,0.012529
1016,3.177165269852,-0.035573
1017,3.197640180588,-0.056048
1018,3.100196361542,0.041396
1019,3.093228578568,0.048364
1020,3.160784244537,-0.019192
1021,3.130264520645,0.011328
1022,3.091976404190,0.049616
1023,3.171065568924,-0.029473
1024,3.179687500000,-0.038095
1025,3.090731620789,0.050861
1026,3.052631616592,0.088961
1027,3.088607549667,0.052985
1028,3.178988218307,-0.037396
1029,3.129251718521,0.012341
1030,3.071844577789,0.069748
1031,3.235693454742,-0.094101
1032,3.155038833618,-0.013446
1033,3.136495590210,0.005097
1034,3.276595830917,-0.135003
1035,3.118840694427,0.022752
1036,3.189189195633,-0.047597
1037,3.066538095474,0.075055
1038,3.186897993088,-0.045305
1039,3.049085617065,0.092507
1040,3.153846263885,-0.012254
1041,3.135446786880,0.006146
1042,3.097888708115,0.043704
1043,3.110258817673,0.031334
1044,3.122605323792,0.018987
1045,3.188516855240,-0.046924
1046,3.089866161346,0.051726
1047,3.182425975800,-0.040833
1048,3.076335906982,0.065257
1049,3.203050613403,-0.061458
1050,3.184762001038,-0.043169
1051,3.132255077362,0.009338
1052,3.117870807648,0.023722
1053,3.171889781952,-0.030297
1054,3.187855720520,-0.046263
1055,3.112796306610,0.028796
1056,3.174242496490,-0.032650
1057,3.122043609619,0.019549
1058,3.096408367157,0.045184
1059,3.210576057434,-0.068983
1060,3.086792469025,0.054800
1061,3.174363851547,-0.032771
1062,3.178907632828,-0.037315
1063,3.160865545273,-0.019273
1064,3.101503849030,0.040089
1065,3.139906167984,0.001686
1066,3.178236484528,-0.036644
1067,3.160262346268,-0.018670
1068,3.029962539673,0.111630
1069,3.116931676865,0.024661
1070,3.188785076141,-0.047192
1071,3.058823585510,0.082769
1072,3.227612018585,-0.086019
1073,3.157502412796,-0.015910
1074,3.147113561630,-0.005521
1075,3.103255748749,0.038337
1076,3.074349403381,0.067243
1077,3.112349033356,0.029244
1078,3.042671680450,0.098921
1079,3.132530212402,0.009062
1080,3.144444465637,-0.002852
1081,3.093431949615,0.048161
1082,3.072088718414,0.069504
1083,3.076638936996,0.064954
1084,3.195571899414,-0.053979
1085,3.078341007233,0.063252
1086,3.182320356369,-0.040728
1087,3.168353319168,-0.026761
1088,3.231617689133,-0.090025
1089,3.136822700500,0.004770
1090,3.218348741531,-0.076756
1091,3.215398788452,-0.073806
1092,3.117216110229,0.024377
1093,3.132662296295,0.008930
1094,3.137111425400,0.004481
1095,3.145205497742,-0.003613
1096,3.080291986465,0.061301
1097,3.190519571304,-0.048927
1098,3.227686643600,-0.086094
1099,3.122838973999,0.018754
1100,3.130909204483,0.010683
1101,3.157129764557,-0.015537
1102,3.176043510437,-0.034451
1103,3.115140438080,0.026452
1104,3.184782505035,-0.043190
1105,3.113122224808,0.028470
1106,3.045207977295,0.096385
1107,3.255645990372,-0.114053
1108,3.104693174362,0.036899
1109,3.069432020187,0.072161
1110,3.149549484253,-0.007957
1111,3.139513969421,0.002079
1112,3.187050342560,-0.045458
1113,3.033243417740,0.108349
1114,3.256732463837,-0.115140
1115,3.253811597824,-0.112219
1116,3.118279457092,0.023313
1117,3.129812002182,0.011781
1118,3.087656497955,0.053936
1119,3.052725553513,0.088867
1120,3.289285659790,-0.147693
1121,3.115075826645,0.026517
1122,3.051693439484,0.089899
1123,3.116651773453,0.024941
1124,3.110320329666,0.031272
1125,3.221333265305,-0.079741
1126,3.079928874969,0.061664
1127,3.119786977768,0.021806
1128,3.177304983139,-0.035712
1129,3.156775951385,-0.015183
1130,3.164601802826,-0.023009
1131,3.147656917572,-0.006064
1132,3.113074302673,0.028518
1133,3.120918035507,0.020675
1134,3.142857074738,-0.001264
1135,3.140088081360,0.001505
1136,3.147887229919,-0.006295
1137,3.187335014343,-0.045742
1138,3.191564083099,-0.049971
1139,3.139596223831,0.001996
1140,3.175438642502,-0.033846
1141,3.263803720474,-0.122211
1142,3.124343156815,0.017249
1143,3.146106719971,-0.004514
1144,3.174825191498,-0.033233
1145,3.168558835983,-0.026966
1146,3.137870788574,0.003722
1147,3.089799404144,0.051793
1148,3.114982604980,0.026610
1149,3.060052156448,0.081540
1150,3.217391252518,-0.075799
1151,3.068635940552,0.072957
1152,3.128472328186,0.013120
1153,3.101474523544,0.040118
1154,3.074523448944,0.067069
1155,3.151515245438,-0.009923
1156,3.166090011597,-0.024497
1157,3.104580879211,0.037012
1158,3.108808279037,0.032784
1159,3.247627258301,-0.106035
1160,3.193103551865,-0.051511
1161,3.124892234802,0.016700
1162,3.235800266266,-0.094208
1163,3.136715412140,0.004877
1164,3.209621906281,-0.068029
1165,3.155364751816,-0.013772
1166,3.159519672394,-0.017927
1167,3.221936702728,-0.080344
1168,3.061643838882,0.079949
1169,3.185628652573,-0.044036
1170,3.179487228394,-0.037895
1171,3.128949642181,0.012643
1172,3.139931678772,0.001661
1173,3.109974384308,0.031618
1174,3.151618480682,-0.010026
1175,3.060425519943,0.081167
1176,3.074829816818,0.066763
1177,3.231945514679,-0.090353
1178,3.045840501785,0.095752
1179,3.240033864975,-0.098441
1180,3.193220376968,-0.051628
1181,3.065198898315,0.076394
1182,3.187817335129,-0.046225
1183,3.107354164124,0.034238
1184,3.165540456772,-0.023948
1185,3.135864973068,0.005728
1186,3.075885295868,0.065707
1187,3.160909891129,-0.019317
1188,3.154882192612,-0.013290
1189,3.145500421524,-0.003908
1190,3.095798254013,0.045794
1191,3.163727998734,-0.022135
1192,3.077181100845,0.064412
1193,3.104777812958,0.036815
1194,3.122277975082,0.019315
1195,3.109623432159,0.031969
1196,3.117056846619,0.024536
1197,3.204678297043,-0.063086
1198,3.108514308929,0.033078
1199,3.192660570145,-0.051068
1200,3.099999904633,0.041593
1201,3.144046545029,-0.002454
1202,3.114808559418,0.026784
1203,3.068994283676,0.072598
1204,3.109634637833,0.031958
1205,3.173444032669,-0.031851
1206,3.160862445831,-0.019270
1207,3.151615619659,-0.010023
1208,3.172185420990,-0.030593
1209,3.096774101257,0.044819
1210,3.153718948364,-0.012126
1211,3.141205549240,0.000387
1212,3.181518077850,-0.039925
1213,3.093157529831,0.048435
1214,3.130148172379,0.011444
1215,3.183539152145,-0.041946
1216,3.105263233185,0.036329
1217,3.191454410553,-0.049862
1218,3.133004903793,0.008588
1219,3.064807176590,0.076785
1220,3.114754199982,0.026838
1221,3.190827131271,-0.049234
1222,3.122749567032,0.018843
1223,3.087489843369,0.054103
1224,3.143790960312,-0.002198
1225,3.177142858505,-0.035550
1226,3.115823745728,0.025769
1227,3.067644596100,0.073948
1228,3.107491970062,0.034101
1229,3.179821014404,-0.038228
1230,3.125203371048,0.016389
1231,3.194151163101,-0.052559
1232,3.074675321579,0.066917
1233,3.159772872925,-0.018180
1234,3.183144330978,-0.041552
1235,3.119028329849,0.022564
1236,3.106796026230,0.034797
1237,3.139854431152,0.001738
1238,3.017770528793,0.123822
1239,3.221953153610,-0.080361
1240,3.161290407181,-0.019698
1241,3.068493127823,0.073100
1242,3.143317222595,-0.001725
1243,3.153660535812,-0.012068
1244,3.035369873047,0.106223
1245,3.251405715942,-0.109813
1246,3.133226394653,0.008366
1247,3.092221260071,0.049371
1248,3.205128192902,-0.063536
1249,3.192954301834,-0.051362
1250,3.196799993515,-0.055207
1251,3.053557157516,0.088035
1252,3.153354644775,-0.011762
1253,3.150837898254,-0.009245
1254,3.237639665604,-0.096047
1255,3.056573629379,0.085019
1256,3.162420272827,-0.020828
1257,2.978520393372,0.163072
1258,3.112877607346,0.028715
1259,3.119936466217,0.021656
1260,3.114285707474,0.027307
1261,3.137192726135,0.004400
1262,3.160063505173,-0.018471
1263,3.116389513016,0.025203
1264,3.237341880798,-0.095749
1265,3.181027650833,-0.039435
1266,3.206951141357,-0.065358
1267,3.176006317139,-0.034414
1268,3.182965278625,-0.041373
1269,3.167848587036,-0.026256
1270,3.149606227875,-0.008014
1271,3.184893846512,-0.043301
1272,3.138364791870,0.003228
1273,3.101335525513,0.040257
1274,3.039246559143,0.102346
1275,3.184313774109,-0.042721
1276,3.122256994247,0.019336
1277,3.148003101349,-0.006410
1278,3.208137750626,-0.066545
1279,3.221266508102,-0.079674
1280,3.103125095367,0.038468
1281,3.172521352768,-0.030929
1282,3.160686492920,-0.019094
1283,3.133281469345,0.008311
1284,3.096573114395,0.045020
1285,3.097276210785,0.044316
1286,3.172628402710,-0.031036
1287,3.083139181137,0.058453
1288,3.180124282837,-0.038532
1289,3.180760383606,-0.039168
1290,3.085271358490,0.056321
1291,3.144849061966,-0.003256
1292,3.164086580276,-0.022494
1293,3.139984607697,0.001608
1294,3.075734138489,0.065859
1295,3.107335805893,0.034257
1296,3.169753074646,-0.028160
1297,3.087124109268,0.054469
1298,3.127889156342,0.013703
1299,3.202463388443,-0.060871
1300,3.098461627960,0.043131
1301,3.111452817917,0.030140
1302,3.112135171890,0.029457
1303,3.125095844269,0.016497
1304,3.147239208221,-0.005647
1305,3.034482717514,0.107110
1306,3.124042987823,0.017550
1307,3.155317544937,-0.013725
1308,3.110091686249,0.031501
1309,3.107715845108,0.033877
1310,3.178626060486,-0.037033
1311,3.154843568802,-0.013251
1312,3.146341562271,-0.004749
1313,3.171363353729,-0.029771
1314,3.184170484543,-0.042578
1315,3.187832593918,-0.046240
1316,3.170212745667,-0.028620
1317,3.161731243134,-0.020139
1318,3.192716121674,-0.051123
1319,3.078089475632,0.063503
1320,3.093939304352,0.047653
1321,3.203633546829,-0.062041
1322,3.019667148590,0.121926
1323,3.186697006226,-0.045104
1324,3.160120964050,-0.018528
1325,3.118490457535,0.023102
1326,3.179487228394,-0.037895
1327,3.140919446945,0.000673
1328,3.108433723450,0.033159
1329,3.190368652344,-0.048776
1330,3.130826950073,0.010766
1331,3.104432821274,0.037160
1332,3.153153181076,-0.011561
1333,3.114778757095,0.026814
1334,3.148425817490,-0.006833
1335,3.089138507843,0.052454
1336,3.200598716736,-0.059006
1337,3.195213079453,-0.053620
1338,3.100149393082,0.041443
1339,3.142643690109,-0.001051
1340,3.158208847046,-0.016616
1341,3.137956857681,0.003636
1342,3.147541046143,-0.005948
1343,3.154132604599,-0.012540
1344,3.148809432983,-0.007217
1345,3.128624439240,0.012968
1346,3.114413022995,0.027180
1347,3.103192329407,0.038400
1348,3.154302597046,-0.012710
1349,3.131208419800,0.010384
1350,3.223703622818,-0.082111
1351,3.185788393021,-0.044196
1352,3.195266246796,-0.053674
1353,3.098299980164,0.043293
1354,3.039881944656,0.101711
1355,3.188191890717,-0.046599
1356,3.156342267990,-0.014750
1357,3.192336082458,-0.050743
1358,3.178203344345,-0.036611
1359,3.096394300461,0.045198
1360,3.164705991745,-0.023113
1361,3.162380695343,-0.020788
1362,3.192364215851,-0.050772
1363,3.151870965958,-0.010278
1364,3.126099824905,0.015493
1365,3.188278436661,-0.046686
1366,3.121522665024,0.020070
1367,3.154352664948,-0.012760
1368,3.114035129547,0.027558
1369,3.222790241241,-0.081198
1370,3.080291986465,0.061301
1371,3.136396884918,0.005196
1372,3.160349845886,-0.018757
1373,3.216314554214,-0.074722
1374,3.196506500244,-0.054914
1375,3.144727230072,-0.003135
1376,3.154069662094,-0.012477
1377,3.166303634644,-0.024711
1378,3.181422233582,-0.039830
1379,3.144307374954,-0.002715
1380,3.101449251175,0.040143
1381,3.197682857513,-0.056090
1382,3.151953697205,-0.010361
1383,3.178597211838,-0.037005
1384,3.089595317841,0.051997
1385,3.139350175858,0.002242
1386,3.122655153275,0.018938
1387,3.108868122101,0.032725
1388,3.083573579788,0.058019
1389,3.081353425980,0.060239
1390,3.185611486435,-0.044019
1391,3.091301202774,0.050291
1392,3.146551609039,-0.004959
1393,3.109834909439,0.031758
1394,3.121951103210,0.019642
1395,3.194265127182,-0.052672
1396,3.163323879242,-0.021731
1397,3.103793859482,0.037799
1398,3.155936956406,-0.014344
1399,3.105075120926,0.036518
1400,3.208571434021,-0.066979
1401,3.080656766891,0.060936
1402,3.223965644836,-0.082373
1403,3.187455415726,-0.045863
1404,3.196581125259,-0.054988
1405,3.151601314545,-0.010009
1406,3.112375497818,0.029217
1407,3.229566335678,-0.087974
1408,3.250000000000,-0.108407
1409,3.119943141937,0.021650
1410,3.174468040466,-0.032875
1411,3.115520954132,0.026072
1412,3.169971704483,-0.028379
1413,3.130927085876,0.010666
1414,3.086280107498,0.055313
1415,3.177385091782,-0.035792
1416,3.121469020844,0.020124
1417,3.150317668915,-0.008725
1418,3.181946516037,-0.040354
1419,3.216349601746,-0.074757
1420,3.115493059158,0.026100
1421,3.073891639709,0.067701
1422,3.164556980133,-0.022964
1423,3.145467281342,-0.003875
1424,3.199438095093,-0.057845
1425,3.138245582581,0.003347
1426,3.124824762344,0.016768
1427,3.173090457916,-0.031498
1428,3.184874057770,-0.043281
1429,3.216235160828,-0.074643
1430,3.216783285141,-0.075191
1431,3.150244474411,-0.008652
1432,3.203910589218,-0.062318
1433,3.154222011566,-0.012629
1434,3.149232864380,-0.007640
1435,3.155400753021,-0.013808
1436,3.103064060211,0.038529
1437,3.251217842102,-0.109625
1438,3.159944295883,-0.018352
1439,3.154968738556,-0.013376
1440,3.130555629730,0.011037
1441,3.128383159637,0.013209
1442,3.198335647583,-0.056743
1443,3.137907028198,0.003686
1444,3.193905830383,-0.052313
1445,3.238754272461,-0.097162
1446,3.106500625610,0.035092
1447,3.129232883453,0.012360
1448,3.196132659912,-0.054540
1449,3.105590105057,0.036003
1450,3.155862092972,-0.014269
1451,3.070985555649,0.070607
1452,3.121212005615,0.020381
1453,3.121816873550,0.019776
1454,3.050894021988,0.090699
1455,3.172508478165,-0.030916
1456,3.043956041336,0.097637
1457,3.132463932037,0.009129
1458,3.204389572144,-0.062797
1459,3.163810729980,-0.022218
1460,3.109589099884,0.032004
1461,3.154004096985,-0.012411
1462,3.179206609726,-0.037614
1463,3.053998708725,0.087594
1464,3.106557369232,0.035035
1465,3.194539308548,-0.052947
1466,3.178717613220,-0.037125
1467,3.124744415283,0.016848
1468,3.185286045074,-0.043693
1469,3.161334276199,-0.019742
1470,3.104761838913,0.036831
1471,3.048266410828,0.093326
1472,3.122282505035,0.019310
1473,3.093007564545,0.048585
1474,3.126187324524,0.015405
1475,3.189152479172,-0.047560
1476,3.130081415176,0.011511
1477,3.076506376266,0.065086
1478,3.066305875778,0.075287
1479,3.004732847214,0.136860
1480,3.078378438950,0.063214
1481,3.100607633591,0.040985
1482,3.171390056610,-0.029797
1483,3.126095771790,0.015497
1484,3.140161752701,0.001431
1485,3.027609348297,0.113983
1486,3.109017610550,0.032575
1487,3.160726308823,-0.019134
1488,3.188172101974,-0.046579
1489,3.194089889526,-0.052497
1490,3.071141004562,0.070452
1491,3.211267709732,-0.069675
1492,3.150134086609,-0.008541
1493,3.073007345200,0.068585
1494,3.100401639938,0.041191
1495,3.162541866302,-0.020949
1496,3.224598884583,-0.083006
1497,3.118236541748,0.023356
1498,3.177570104599,-0.035977
1499,3.106070756912,0.035522
1500,3.138666629791,0.002926
1501,3.152565002441,-0.010972
1502,3.155792236328,-0.014200
1503,3.089820384979,0.051772
1504,3.191489458084,-0.049897
1505,3.146843910217,-0.005251
1506,3.102257728577,0.039335
1507,3.134704828262,0.006888
1508,3.135278463364,0.006314
1509,3.210072994232,-0.068480
1510,3.205297946930,-0.063705
1511,3.163467884064,-0.021875
1512,3.179894208908,-0.038302
1513,3.042961120605,0.098632
1514,3.141347408295,0.000245
1515,3.126072645187,0.015520
1516,3.076517105103,0.065076
1517,3.198417901993,-0.056825
1518,3.162055253983,-0.020463
1519,3.138907194138,0.002685
1520,3.110526323318,0.031066
1521,3.142669200897,-0.001077
1522,3.201051235199,-0.059459
1523,3.120157480240,0.021435
1524,3.167979001999,-0.026386
1525,3.079344272614,0.062248
1526,3.174311876297,-0.032719
1527,3.085789203644,0.055803
1528,3.102094173431,0.039498
1529,3.157619476318,-0.016027
1530,3.132026195526,0.009566
1531,3.182233810425,-0.040641
1532,3.174934625626,-0.033342
1533,3.045009851456,0.096583
1534,3.108213901520,0.033379
1535,3.147882699966,-0.006290
1536,3.138020753860,0.003572
1537,3.078724861145,0.062868
1538,3.196358919144,-0.054766
1539,3.098115682602,0.043477
1540,3.116883039474,0.024710
1541,3.161583423615,-0.019991
1542,3.105058431625,0.036534
1543,3.134154319763,0.007438
1544,3.132124423981,0.009468
1545,3.083495140076,0.058098
1546,3.089262723923,0.052330
1547,3.131221771240,0.010371
1548,3.121447086334,0.020146
1549,3.098773479462,0.042819
1550,3.179354906082,-0.037762
1551,3.061250925064,0.080342
1552,3.170103073120,-0.028510
1553,3.175788879395,-0.034196
1554,3.153153181076,-0.011561
1555,3.156270027161,-0.014677
1556,3.131105422974,0.010487
1557,3.131663560867,0.009929
1558,3.181001186371,-0.039409
1559,3.122514486313,0.019078
1560,3.138461589813,0.003131
1561,3.162075519562,-0.020483
1562,3.160051107407,-0.018458
